year,month,carrier,airport,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,delay_per_flight,total_delay
2018,7,DL,ABE,31.0,4.0,2.0,0.59,1.41,0.0,0.0,1.0,0.0,290.0,242.0,19.0,29.0,0.0,0.0,9.0625,290.0
2018,7,DL,ABQ,154.0,24.0,10.29,3.33,6.97,0.0,3.42,0.0,0.0,2531.0,1736.0,287.0,295.0,0.0,213.0,16.329032258064515,2531.0
2018,7,DL,AGS,56.0,13.0,7.05,1.26,2.08,0.0,2.61,0.0,0.0,1137.0,384.0,305.0,196.0,0.0,252.0,19.94736842105263,1137.0
2018,7,DL,ALB,111.0,24.0,11.97,1.2,5.77,0.0,5.06,0.0,0.0,1437.0,724.0,81.0,258.0,0.0,374.0,12.830357142857142,1437.0
2018,7,DL,ANC,327.0,33.0,10.08,2.0,10.69,0.0,10.23,0.0,1.0,1540.0,588.0,139.0,324.0,0.0,489.0,4.695121951219512,1540.0
2018,7,DL,ATW,61.0,12.0,7.05,1.0,1.23,0.0,2.72,0.0,0.0,2045.0,795.0,692.0,30.0,0.0,528.0,32.983870967741936,2045.0
2018,7,DL,AVL,31.0,6.0,2.71,0.88,2.41,0.0,0.0,0.0,0.0,458.0,206.0,128.0,124.0,0.0,0.0,14.3125,458.0
2018,7,DL,AVP,31.0,4.0,1.18,1.21,0.05,0.0,1.56,0.0,1.0,672.0,23.0,532.0,6.0,0.0,111.0,21.0,672.0
2018,7,DL,BDL,389.0,57.0,16.9,5.18,18.76,0.0,16.17,0.0,2.0,3795.0,1385.0,226.0,881.0,0.0,1303.0,9.73076923076923,3795.0
2018,7,DL,BGR,27.0,6.0,1.1,0.0,1.35,0.0,3.54,0.0,0.0,525.0,181.0,0.0,55.0,0.0,289.0,18.75,525.0
2018,7,DL,BHM,290.0,66.0,31.51,5.46,11.3,0.0,17.72,1.0,0.0,3792.0,1730.0,367.0,423.0,0.0,1272.0,13.030927835051546,3792.0
2018,7,DL,BIL,94.0,9.0,2.49,1.0,2.24,0.0,3.27,0.0,0.0,1581.0,524.0,605.0,74.0,0.0,378.0,16.642105263157895,1581.0
2018,7,DL,BIS,27.0,7.0,2.08,0.68,0.0,0.0,4.24,0.0,0.0,1333.0,802.0,63.0,0.0,0.0,468.0,47.607142857142854,1333.0
2018,7,DL,BOI,145.0,17.0,10.9,0.0,2.51,0.0,3.58,0.0,0.0,1006.0,632.0,0.0,96.0,0.0,278.0,6.890410958904109,1006.0
2018,7,DL,BTV,54.0,15.0,4.0,0.1,6.0,0.0,4.89,0.0,0.0,741.0,100.0,15.0,261.0,0.0,365.0,13.472727272727273,741.0
2018,7,DL,BUF,234.0,32.0,13.92,1.47,5.52,0.0,11.08,1.0,0.0,2387.0,841.0,106.0,457.0,0.0,983.0,10.157446808510638,2387.0
2018,7,DL,BZN,154.0,17.0,7.01,2.1,2.35,0.0,5.55,0.0,0.0,983.0,268.0,111.0,109.0,0.0,495.0,6.341935483870968,983.0
2018,7,DL,CAE,199.0,42.0,14.79,4.87,7.81,1.0,13.52,1.0,0.0,2753.0,579.0,689.0,294.0,25.0,1166.0,13.765,2728.0
2018,7,DL,CAK,40.0,8.0,3.08,1.04,1.13,0.0,2.74,0.0,0.0,599.0,84.0,95.0,37.0,0.0,383.0,14.609756097560975,599.0
2018,7,DL,CHA,50.0,10.0,4.92,1.35,1.7,0.0,2.03,0.0,0.0,638.0,297.0,74.0,95.0,0.0,172.0,12.509803921568627,638.0
2018,7,DL,CHO,31.0,3.0,0.71,0.53,1.29,0.0,0.47,0.0,0.0,186.0,17.0,73.0,31.0,0.0,65.0,5.8125,186.0
2018,7,DL,CHS,345.0,42.0,11.51,6.42,9.28,0.0,14.79,1.0,3.0,2387.0,407.0,530.0,443.0,0.0,1007.0,6.898843930635838,2387.0
2018,7,DL,CID,30.0,11.0,4.24,2.79,1.11,0.0,2.86,0.0,0.0,582.0,136.0,198.0,19.0,0.0,229.0,18.774193548387096,582.0
2018,7,DL,CLE,307.0,45.0,15.91,7.67,7.95,0.0,13.47,0.0,1.0,2935.0,1209.0,421.0,408.0,0.0,897.0,9.529220779220779,2935.0
2018,7,DL,CLT,542.0,80.0,28.36,9.59,23.74,0.0,18.31,0.0,1.0,5758.0,1694.0,1625.0,1299.0,0.0,1140.0,10.604051565377532,5758.0
2018,7,DL,CMH,341.0,49.0,15.91,7.28,11.82,0.0,13.99,1.0,0.0,2786.0,537.0,582.0,404.0,0.0,1263.0,8.146198830409357,2786.0
2018,7,DL,COS,31.0,9.0,3.76,2.76,2.01,0.0,0.47,0.0,1.0,418.0,132.0,147.0,111.0,0.0,28.0,13.0625,418.0
2018,7,DL,CRW,31.0,4.0,0.62,0.96,1.0,0.0,1.42,1.0,0.0,160.0,21.0,34.0,47.0,0.0,58.0,5.0,160.0
2018,7,DL,DAB,169.0,33.0,11.67,2.14,11.83,0.0,7.36,1.0,1.0,2188.0,550.0,229.0,679.0,0.0,730.0,12.870588235294118,2188.0
2018,7,DL,DAL,135.0,23.0,10.05,2.11,2.57,0.0,8.27,0.0,2.0,1335.0,426.0,143.0,72.0,0.0,694.0,9.816176470588236,1335.0
2018,7,DL,DAY,118.0,13.0,5.69,1.06,0.53,0.0,5.72,0.0,1.0,1372.0,594.0,94.0,21.0,0.0,663.0,11.529411764705882,1372.0
2018,7,DL,DSM,86.0,11.0,5.6,2.03,0.6,0.0,2.77,1.0,0.0,449.0,244.0,98.0,30.0,0.0,77.0,5.160919540229885,449.0
2018,7,DL,ECP,184.0,38.0,15.98,3.89,6.67,0.0,11.46,0.0,1.0,2989.0,1008.0,633.0,358.0,0.0,990.0,16.156756756756756,2989.0
2018,7,DL,ELP,83.0,7.0,6.71,0.0,0.29,0.0,0.0,0.0,0.0,336.0,318.0,0.0,18.0,0.0,0.0,4.0,336.0
2018,7,DL,EVV,30.0,9.0,2.99,1.17,1.06,0.0,3.78,0.0,0.0,636.0,202.0,64.0,25.0,0.0,345.0,20.516129032258064,636.0
2018,7,DL,EYW,124.0,24.0,6.6,2.45,13.11,0.0,1.85,0.0,0.0,1433.0,370.0,238.0,598.0,0.0,227.0,11.464,1433.0
2018,7,DL,FAI,93.0,14.0,7.53,1.0,2.92,0.0,2.55,0.0,0.0,543.0,343.0,36.0,84.0,0.0,80.0,5.776595744680851,543.0
2018,7,DL,FAR,56.0,14.0,6.46,0.69,1.38,0.0,5.47,0.0,0.0,798.0,234.0,33.0,191.0,0.0,340.0,14.0,798.0
2018,7,DL,FAY,31.0,10.0,1.49,1.29,1.74,0.0,5.49,0.0,1.0,817.0,65.0,75.0,104.0,0.0,573.0,25.53125,817.0
2018,7,DL,FCA,98.0,14.0,8.54,0.0,1.63,0.0,3.82,0.0,0.0,1101.0,781.0,0.0,44.0,0.0,276.0,11.121212121212121,1101.0
2018,7,DL,FNT,31.0,4.0,0.87,0.5,0.0,0.0,2.63,0.0,0.0,223.0,25.0,32.0,0.0,0.0,166.0,6.96875,223.0
2018,7,DL,FSD,62.0,8.0,2.24,0.77,1.86,0.0,3.13,0.0,1.0,512.0,104.0,81.0,95.0,0.0,232.0,8.126984126984127,512.0
2018,7,DL,GEG,259.0,20.0,12.3,0.0,1.78,0.0,5.92,0.0,0.0,1068.0,696.0,0.0,63.0,0.0,309.0,4.107692307692307,1068.0
2018,7,DL,GNV,21.0,6.0,0.55,0.5,1.83,0.0,3.12,0.0,0.0,360.0,11.0,58.0,139.0,0.0,152.0,16.363636363636363,360.0
2018,7,DL,GPT,31.0,10.0,4.29,0.43,2.5,0.0,2.78,0.0,0.0,605.0,147.0,58.0,87.0,0.0,313.0,18.90625,605.0
2018,7,DL,GRB,34.0,6.0,1.23,0.56,0.2,0.0,4.01,0.0,0.0,437.0,131.0,30.0,11.0,0.0,265.0,12.485714285714286,437.0
2018,7,DL,GRR,264.0,32.0,13.71,0.91,2.3,0.0,15.08,1.0,0.0,1449.0,459.0,77.0,81.0,0.0,832.0,5.467924528301887,1449.0
2018,7,DL,GSO,216.0,35.0,14.2,6.07,5.93,0.0,8.81,1.0,1.0,2263.0,926.0,398.0,298.0,0.0,641.0,10.428571428571429,2263.0
2018,7,DL,GSP,239.0,39.0,13.26,4.97,5.31,0.0,15.47,2.0,0.0,2445.0,691.0,291.0,166.0,0.0,1297.0,10.1875,2445.0
2018,7,DL,GTF,31.0,6.0,3.79,1.0,0.05,0.0,1.16,0.0,0.0,587.0,508.0,16.0,3.0,0.0,60.0,18.34375,587.0
2018,7,DL,HNL,279.0,23.0,12.89,1.0,2.11,0.0,7.01,0.0,0.0,1329.0,729.0,35.0,61.0,0.0,504.0,4.746428571428571,1329.0
2018,7,DL,HOU,192.0,31.0,10.21,3.55,9.5,0.0,7.74,0.0,1.0,2005.0,480.0,251.0,604.0,0.0,670.0,10.38860103626943,2005.0
2018,7,DL,HPN,23.0,6.0,2.15,0.22,1.02,0.0,2.61,0.0,0.0,317.0,86.0,20.0,67.0,0.0,144.0,13.208333333333334,317.0
2018,7,DL,HSV,197.0,27.0,12.35,2.79,3.36,0.0,8.5,1.0,0.0,1790.0,731.0,163.0,148.0,0.0,748.0,9.04040404040404,1790.0
2018,7,DL,IAD,277.0,45.0,12.03,5.89,14.94,0.0,12.14,1.0,0.0,3491.0,537.0,1226.0,844.0,0.0,884.0,12.557553956834532,3491.0
2018,7,DL,IAH,303.0,60.0,19.84,6.69,15.2,0.0,18.26,1.0,1.0,4175.0,814.0,962.0,680.0,0.0,1719.0,13.733552631578947,4175.0
2018,7,DL,ICT,86.0,15.0,2.43,3.01,2.53,0.62,6.42,0.0,0.0,1064.0,237.0,252.0,120.0,29.0,426.0,12.229885057471265,1035.0
2018,7,DL,ILM,31.0,5.0,1.59,0.11,0.6,0.0,2.7,0.0,0.0,1060.0,635.0,18.0,61.0,0.0,346.0,33.125,1060.0
2018,7,DL,IND,524.0,87.0,29.78,7.23,13.5,0.0,36.5,3.0,0.0,5028.0,1513.0,627.0,435.0,0.0,2453.0,9.577142857142857,5028.0
2018,7,DL,JAC,145.0,24.0,7.83,2.63,6.74,0.0,6.81,0.0,2.0,1149.0,274.0,225.0,237.0,0.0,413.0,7.86986301369863,1149.0
2018,7,DL,JAN,186.0,27.0,10.57,2.78,5.56,0.0,8.08,1.0,1.0,1734.0,465.0,235.0,306.0,0.0,728.0,9.272727272727273,1734.0
2018,7,DL,JAX,425.0,71.0,26.92,6.99,17.74,0.0,19.35,1.0,1.0,4491.0,1324.0,534.0,969.0,0.0,1664.0,10.54225352112676,4491.0
2018,7,DL,JNU,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,7,DL,KOA,62.0,7.0,3.59,0.0,3.41,0.0,0.0,0.0,0.0,348.0,285.0,0.0,63.0,0.0,0.0,5.523809523809524,348.0
2018,7,DL,LEX,31.0,7.0,3.32,1.08,1.03,0.0,1.58,0.0,0.0,366.0,170.0,39.0,43.0,0.0,114.0,11.4375,366.0
2018,7,DL,LFT,31.0,8.0,1.32,1.25,2.09,0.0,3.34,0.0,0.0,541.0,51.0,64.0,91.0,0.0,335.0,16.90625,541.0
2018,7,DL,LIH,62.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,0.42857142857142855,27.0
2018,7,DL,LIT,198.0,41.0,13.9,6.35,5.6,0.0,15.15,0.0,0.0,2791.0,907.0,539.0,302.0,0.0,1043.0,14.025125628140703,2791.0
2018,7,DL,MCI,639.0,79.0,30.62,15.13,9.26,0.0,23.99,1.0,0.0,4929.0,2175.0,1075.0,353.0,0.0,1326.0,7.7015625,4929.0
2018,7,DL,MDT,87.0,7.0,1.25,1.4,3.04,0.0,1.3,0.0,0.0,305.0,50.0,43.0,107.0,0.0,105.0,3.465909090909091,305.0
2018,7,DL,MDW,196.0,22.0,6.44,2.55,5.34,0.0,7.67,0.0,0.0,1355.0,325.0,146.0,208.0,0.0,676.0,6.878172588832487,1355.0
2018,7,DL,MEM,376.0,62.0,29.58,7.21,9.95,0.0,15.26,1.0,2.0,4147.0,1516.0,557.0,506.0,0.0,1568.0,11.0,4147.0
2018,7,DL,MHT,30.0,8.0,2.87,0.59,1.55,0.0,2.99,0.0,0.0,487.0,130.0,44.0,91.0,0.0,222.0,15.709677419354838,487.0
2018,7,DL,MKE,477.0,40.0,14.42,5.5,8.6,0.0,11.48,2.0,0.0,2336.0,1062.0,251.0,356.0,0.0,667.0,4.887029288702929,2336.0
2018,7,DL,MLB,122.0,18.0,6.14,2.94,4.82,0.0,4.1,0.0,0.0,1317.0,252.0,145.0,536.0,0.0,384.0,10.707317073170731,1317.0
2018,7,DL,MOB,31.0,11.0,2.74,1.49,1.0,0.0,5.78,0.0,0.0,691.0,196.0,88.0,47.0,0.0,360.0,21.59375,691.0
2018,7,DL,MSN,200.0,27.0,12.3,2.72,4.76,0.0,7.22,1.0,0.0,1324.0,531.0,200.0,150.0,0.0,443.0,6.587064676616915,1324.0
2018,7,DL,MSO,96.0,14.0,7.4,1.74,2.8,0.0,2.05,0.0,0.0,737.0,445.0,65.0,66.0,0.0,161.0,7.597938144329897,737.0
2018,7,DL,MYR,122.0,15.0,4.9,2.03,1.7,0.0,6.37,0.0,0.0,1021.0,243.0,208.0,103.0,0.0,467.0,8.300813008130081,1021.0
2018,7,DL,OAK,150.0,16.0,8.59,0.76,3.51,0.0,3.14,0.0,0.0,1551.0,1212.0,22.0,105.0,0.0,212.0,10.271523178807946,1551.0
2018,7,DL,OGG,124.0,9.0,4.15,0.0,0.49,0.0,4.36,1.0,0.0,723.0,311.0,0.0,37.0,0.0,375.0,5.784,723.0
2018,7,DL,OKC,174.0,24.0,8.03,3.17,6.15,0.0,6.65,1.0,0.0,1679.0,374.0,288.0,205.0,0.0,812.0,9.594285714285714,1679.0
2018,7,DL,OMA,181.0,25.0,6.13,0.57,4.62,0.0,13.68,0.0,0.0,1833.0,332.0,76.0,152.0,0.0,1273.0,10.071428571428571,1833.0
2018,7,DL,ONT,24.0,5.0,3.03,0.24,0.47,0.0,1.26,0.0,0.0,271.0,159.0,7.0,40.0,0.0,65.0,10.84,271.0
2018,7,DL,ORF,250.0,53.0,26.47,6.11,8.28,0.34,11.79,1.0,0.0,3350.0,1406.0,373.0,492.0,30.0,1049.0,13.346613545816734,3320.0
2018,7,DL,PHX,666.0,97.0,28.29,7.85,24.89,0.38,35.6,1.0,5.0,5685.0,1405.0,652.0,1242.0,30.0,2356.0,8.523238380809595,5655.0
2018,7,DL,PIT,378.0,42.0,18.24,2.25,4.04,0.0,17.48,1.0,0.0,2750.0,1287.0,259.0,193.0,0.0,1011.0,7.255936675461742,2750.0
2018,7,DL,PNS,242.0,37.0,14.9,4.84,3.1,0.0,14.16,1.0,0.0,2498.0,780.0,519.0,172.0,0.0,1027.0,10.279835390946502,2498.0
2018,7,DL,PSC,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,7,DL,PVD,117.0,22.0,4.18,3.55,5.91,0.0,8.35,0.0,0.0,1817.0,245.0,236.0,614.0,0.0,722.0,15.398305084745763,1817.0
2018,7,DL,PWM,109.0,27.0,6.42,1.88,12.81,0.0,5.9,0.0,2.0,1382.0,293.0,130.0,397.0,0.0,562.0,12.563636363636364,1382.0
2018,7,DL,RAP,31.0,10.0,5.28,0.77,0.46,0.0,3.49,0.0,0.0,1158.0,790.0,47.0,38.0,0.0,283.0,36.1875,1158.0
2018,7,DL,RIC,290.0,61.0,21.67,10.82,12.69,0.0,15.81,0.0,0.0,4284.0,1022.0,1332.0,560.0,0.0,1370.0,14.721649484536082,4284.0
2018,7,DL,RNO,57.0,6.0,5.46,0.0,0.54,0.0,0.0,0.0,0.0,163.0,149.0,0.0,14.0,0.0,0.0,2.810344827586207,163.0
2018,7,DL,ROA,31.0,7.0,1.71,1.13,1.02,0.0,3.14,0.0,0.0,343.0,74.0,51.0,28.0,0.0,190.0,10.71875,343.0
2018,7,DL,ROC,119.0,23.0,6.08,3.71,4.22,0.0,8.99,0.0,0.0,1416.0,260.0,320.0,151.0,0.0,685.0,11.8,1416.0
2018,7,DL,RSW,424.0,77.0,24.2,5.29,29.71,0.0,17.8,0.0,0.0,5308.0,2083.0,321.0,1254.0,0.0,1650.0,12.489411764705883,5308.0
2018,7,DL,SAT,357.0,49.0,19.13,4.92,9.67,1.0,14.27,0.0,1.0,4472.0,1077.0,465.0,1409.0,39.0,1482.0,12.491620111731844,4433.0
2018,7,DL,SAV,321.0,63.0,28.17,6.33,11.02,0.0,17.47,1.0,1.0,4380.0,1996.0,560.0,539.0,0.0,1285.0,13.602484472049689,4380.0
2018,7,DL,SDF,245.0,39.0,11.1,2.77,9.42,0.0,15.72,0.0,0.0,2721.0,603.0,267.0,522.0,0.0,1329.0,11.060975609756097,2721.0
2018,7,DL,SJC,325.0,36.0,14.64,5.33,9.92,0.0,6.11,0.0,0.0,1663.0,438.0,341.0,397.0,0.0,487.0,5.101226993865031,1663.0
2018,7,DL,SJU,223.0,42.0,15.56,3.52,17.8,0.0,5.11,0.0,2.0,2586.0,995.0,396.0,644.0,0.0,551.0,11.544642857142858,2586.0
2018,7,DL,SMF,234.0,39.0,19.1,6.27,7.85,0.0,5.78,0.0,0.0,2576.0,679.0,1190.0,246.0,0.0,461.0,10.961702127659574,2576.0
2018,7,DL,SNA,368.0,48.0,21.73,3.1,8.84,0.0,14.33,0.0,0.0,2990.0,1415.0,216.0,283.0,0.0,1076.0,8.102981029810298,2990.0
2018,7,DL,SRQ,211.0,43.0,15.19,2.35,12.51,0.0,12.95,0.0,0.0,2964.0,641.0,370.0,652.0,0.0,1301.0,13.981132075471699,2964.0
2018,7,DL,STL,354.0,50.0,15.64,5.65,6.65,0.0,22.06,0.0,0.0,3288.0,833.0,481.0,269.0,0.0,1705.0,9.261971830985916,3288.0
2018,7,DL,STT,66.0,11.0,3.0,0.55,7.21,0.0,0.24,0.0,1.0,463.0,134.0,23.0,296.0,0.0,10.0,6.91044776119403,463.0
2018,7,DL,STX,4.0,2.0,0.67,0.48,0.33,0.0,0.52,0.0,0.0,87.0,12.0,33.0,6.0,0.0,36.0,17.4,87.0
2018,7,DL,SYR,120.0,20.0,5.62,2.06,6.93,0.0,5.38,1.0,0.0,956.0,196.0,168.0,259.0,0.0,333.0,7.900826446280992,956.0
2018,7,DL,TLH,54.0,15.0,3.44,3.15,2.73,0.0,5.68,0.0,0.0,1084.0,144.0,541.0,115.0,0.0,284.0,19.70909090909091,1084.0
2018,7,DL,TRI,31.0,5.0,0.36,0.48,1.0,0.0,3.16,0.0,0.0,449.0,24.0,22.0,36.0,0.0,367.0,14.03125,449.0
2018,7,DL,TUL,57.0,10.0,3.09,0.5,2.13,0.0,4.28,0.0,0.0,505.0,99.0,36.0,97.0,0.0,273.0,8.706896551724139,505.0
2018,7,DL,TUS,58.0,13.0,5.81,2.68,0.85,0.0,3.66,0.0,1.0,650.0,302.0,161.0,41.0,0.0,146.0,11.016949152542374,650.0
2018,7,DL,TVC,70.0,7.0,3.13,0.0,2.0,0.0,1.87,0.0,0.0,296.0,128.0,0.0,96.0,0.0,72.0,4.169014084507042,296.0
2018,7,DL,TYS,82.0,13.0,4.4,1.97,2.27,0.0,4.36,0.0,0.0,962.0,352.0,95.0,119.0,0.0,396.0,11.590361445783133,962.0
2018,7,DL,VPS,213.0,32.0,12.12,6.6,3.61,0.0,9.67,0.0,0.0,2475.0,931.0,757.0,220.0,0.0,567.0,11.565420560747663,2475.0
2018,7,DL,XNA,30.0,10.0,3.1,0.4,2.15,0.0,4.34,0.0,0.0,744.0,259.0,56.0,93.0,0.0,336.0,24.0,744.0
2018,7,EV,ABQ,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,79.0,6.076923076923077,79.0
2018,7,EV,AEX,84.0,6.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,292.0,158.0,0.0,35.0,0.0,99.0,3.4352941176470586,292.0
2018,7,EV,AMA,48.0,3.0,0.65,0.0,1.0,0.0,1.35,0.0,0.0,189.0,20.0,0.0,55.0,0.0,114.0,3.857142857142857,189.0
2018,7,EV,ATL,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0,4.4,22.0
2018,7,EV,AUS,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,12.5,25.0
2018,7,EV,AVL,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,7,EV,BGR,61.0,15.0,7.11,0.87,3.89,0.0,3.13,4.0,0.0,1095.0,629.0,128.0,142.0,0.0,196.0,17.661290322580644,1095.0
2018,7,EV,BHM,114.0,20.0,6.17,1.62,7.45,0.0,4.76,0.0,0.0,1118.0,365.0,162.0,283.0,0.0,308.0,9.721739130434782,1118.0
2018,7,EV,BNA,93.0,14.0,1.27,1.0,7.87,0.0,3.86,2.0,0.0,670.0,74.0,28.0,325.0,0.0,243.0,7.127659574468085,670.0
2018,7,EV,BOS,87.0,17.0,3.49,0.09,6.02,0.0,7.39,2.0,0.0,1444.0,228.0,22.0,260.0,0.0,934.0,16.40909090909091,1444.0
2018,7,EV,BRO,27.0,3.0,0.21,0.95,1.84,0.0,0.0,0.0,0.0,198.0,8.0,79.0,111.0,0.0,0.0,7.071428571428571,198.0
2018,7,EV,BTR,59.0,5.0,1.0,0.0,2.35,0.0,1.65,0.0,0.0,191.0,33.0,0.0,75.0,0.0,83.0,3.183333333333333,191.0
2018,7,EV,BTV,30.0,2.0,0.65,0.0,1.0,0.0,0.35,2.0,0.0,85.0,36.0,0.0,30.0,0.0,19.0,2.7419354838709675,85.0
2018,7,EV,BUF,57.0,14.0,3.85,0.54,3.81,0.0,5.81,12.0,0.0,1198.0,421.0,83.0,257.0,0.0,437.0,20.655172413793103,1198.0
2018,7,EV,BWI,56.0,17.0,5.15,1.71,2.35,0.0,7.79,3.0,0.0,1113.0,360.0,186.0,157.0,0.0,410.0,19.526315789473685,1113.0
2018,7,EV,CAE,30.0,3.0,0.73,0.0,0.27,0.0,2.0,0.0,0.0,145.0,27.0,0.0,10.0,0.0,108.0,4.67741935483871,145.0
2018,7,EV,CAK,88.0,25.0,7.5,0.67,6.08,0.0,10.75,9.0,0.0,2215.0,562.0,55.0,609.0,0.0,989.0,24.8876404494382,2215.0
2018,7,EV,CHA,57.0,18.0,5.83,0.0,8.09,0.0,4.08,5.0,0.0,1041.0,300.0,0.0,433.0,0.0,308.0,17.948275862068964,1041.0
2018,7,EV,CHS,78.0,8.0,2.95,0.54,3.31,0.0,1.2,7.0,0.0,792.0,451.0,31.0,156.0,0.0,154.0,10.025316455696203,792.0
2018,7,EV,CLL,82.0,5.0,1.92,0.0,2.0,0.0,1.08,0.0,0.0,165.0,38.0,0.0,51.0,0.0,76.0,1.9879518072289157,165.0
2018,7,EV,CLT,8.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,122.0,0.0,0.0,21.0,0.0,101.0,13.555555555555555,122.0
2018,7,EV,CMH,167.0,27.0,5.81,1.98,17.01,0.0,2.21,13.0,0.0,1356.0,306.0,334.0,571.0,0.0,145.0,8.071428571428571,1356.0
2018,7,EV,COS,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,7,EV,CRW,30.0,6.0,2.72,0.0,2.28,0.0,1.0,0.0,0.0,251.0,127.0,0.0,99.0,0.0,25.0,8.096774193548388,251.0
2018,7,EV,CVG,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,7,EV,DAY,59.0,16.0,4.2,2.0,5.77,0.0,4.03,3.0,0.0,1330.0,329.0,362.0,291.0,0.0,348.0,22.166666666666668,1330.0
2018,7,EV,DCA,197.0,35.0,8.92,0.8,13.55,0.0,11.73,14.0,2.0,2596.0,804.0,57.0,791.0,0.0,944.0,13.11111111111111,2596.0
2018,7,EV,DTW,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,5.2,26.0
2018,7,EV,ECP,23.0,3.0,1.0,0.0,1.92,0.0,0.08,0.0,0.0,76.0,20.0,0.0,53.0,0.0,3.0,3.1666666666666665,76.0
2018,7,EV,ELP,34.0,2.0,0.29,0.0,0.8,0.0,0.91,0.0,0.0,101.0,7.0,0.0,24.0,0.0,70.0,2.8857142857142857,101.0
2018,7,EV,EVV,25.0,7.0,2.52,0.0,2.4,0.0,2.08,0.0,0.0,319.0,96.0,0.0,56.0,0.0,167.0,12.26923076923077,319.0
2018,7,EV,GPT,93.0,11.0,6.26,0.0,1.87,0.0,2.87,0.0,1.0,730.0,243.0,0.0,248.0,0.0,239.0,7.76595744680851,730.0
2018,7,EV,GRK,88.0,9.0,3.41,0.0,4.81,0.0,0.79,0.0,0.0,380.0,193.0,0.0,149.0,0.0,38.0,4.269662921348314,380.0
2018,7,EV,GRR,69.0,12.0,2.51,0.0,4.35,0.0,5.14,5.0,0.0,1051.0,122.0,0.0,722.0,0.0,207.0,15.014285714285714,1051.0
2018,7,EV,GSO,87.0,20.0,8.59,0.84,6.45,0.0,4.11,18.0,0.0,1672.0,964.0,76.0,344.0,0.0,288.0,19.0,1672.0
2018,7,EV,GSP,119.0,33.0,10.9,2.0,11.1,0.0,8.99,6.0,1.0,2425.0,656.0,283.0,617.0,0.0,869.0,20.208333333333332,2425.0
2018,7,EV,GUC,16.0,2.0,0.35,0.0,0.65,0.0,1.0,0.0,0.0,68.0,6.0,0.0,11.0,0.0,51.0,4.0,68.0
2018,7,EV,HDN,31.0,5.0,3.53,0.0,1.03,0.0,0.44,0.0,0.0,472.0,321.0,0.0,95.0,0.0,56.0,14.75,472.0
2018,7,EV,HOB,58.0,8.0,4.9,0.99,1.01,0.0,1.1,0.0,0.0,356.0,211.0,66.0,44.0,0.0,35.0,6.033898305084746,356.0
2018,7,EV,HRL,63.0,6.0,3.0,0.0,1.24,0.0,1.76,0.0,0.0,344.0,192.0,0.0,97.0,0.0,55.0,5.375,344.0
2018,7,EV,HSV,88.0,9.0,2.73,1.0,2.4,0.0,2.86,0.0,0.0,449.0,220.0,16.0,51.0,0.0,162.0,5.044943820224719,449.0
2018,7,EV,ICT,184.0,27.0,6.9,2.66,10.84,0.0,6.6,0.0,1.0,1577.0,376.0,233.0,670.0,0.0,298.0,8.524324324324324,1577.0
2018,7,EV,IND,106.0,21.0,7.86,0.77,8.74,0.0,3.63,2.0,0.0,1708.0,694.0,168.0,482.0,0.0,364.0,15.962616822429906,1708.0
2018,7,EV,JAN,93.0,10.0,2.84,1.41,4.75,0.0,1.0,0.0,0.0,473.0,150.0,60.0,148.0,0.0,115.0,5.031914893617022,473.0
2018,7,EV,JAX,66.0,15.0,2.1,0.4,7.08,0.0,5.42,3.0,0.0,1321.0,334.0,106.0,339.0,0.0,542.0,19.71641791044776,1321.0
2018,7,EV,LBB,92.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,94.0,40.0,0.0,18.0,0.0,36.0,1.010752688172043,94.0
2018,7,EV,LCH,84.0,11.0,4.0,1.07,3.18,0.0,2.75,0.0,0.0,376.0,155.0,96.0,76.0,0.0,49.0,4.423529411764706,376.0
